Age,Education,EducationNum,MaritalStatus,Relationship,Gender,CapitalGain,HoursPerWeek
18, 11th,7, Never-married, Other-relative, Female,0,20
33, HS-grad,9, Never-married, Not-in-family, Male,0,40
22, Some-college,10, Never-married, Not-in-family, Female,0,55
20, Some-college,10, Never-married, Other-relative, Female,0,40
28, Some-college,10, Married-civ-spouse, Husband, Male,0,40
67, HS-grad,9, Married-civ-spouse, Husband, Male,0,35
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
36, Some-college,10, Never-married, Unmarried, Female,0,25
43, Prof-school,15, Married-civ-spouse, Husband, Male,0,50
37, HS-grad,9, Married-civ-spouse, Wife, Female,0,35
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,10
33, HS-grad,9, Never-married, Unmarried, Female,1831,40
30, Masters,14, Married-civ-spouse, Husband, Male,0,17
67, HS-grad,9, Widowed, Not-in-family, Female,0,20
48, HS-grad,9, Divorced, Not-in-family, Male,0,60
40, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
43, Masters,14, Divorced, Unmarried, Female,9562,40
46, Some-college,10, Divorced, Own-child, Female,0,40
47, Masters,14, Never-married, Not-in-family, Male,0,40
41, Masters,14, Married-civ-spouse, Husband, Male,0,40
67, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
55, Some-college,10, Divorced, Not-in-family, Male,0,40
34, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,75
49, Masters,14, Separated, Not-in-family, Male,0,70
27, Bachelors,13, Married-civ-spouse, Wife, Female,0,48
70, 9th,5, Widowed, Unmarried, Female,0,25
74, Assoc-acdm,12, Widowed, Not-in-family, Female,0,20
23, Some-college,10, Never-married, Not-in-family, Female,0,25
41, Masters,14, Married-civ-spouse, Husband, Male,0,55
45, Bachelors,13, Married-civ-spouse, Husband, Male,0,37
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,32
39, Some-college,10, Married-civ-spouse, Husband, Male,0,25
49, 9th,5, Widowed, Unmarried, Male,0,40
33, Doctorate,16, Married-civ-spouse, Husband, Male,0,40
50, Some-college,10, Married-civ-spouse, Husband, Male,0,48
31, HS-grad,9, Separated, Unmarried, Female,0,40
46, Some-college,10, Married-civ-spouse, Husband, Male,0,40
32, Doctorate,16, Never-married, Not-in-family, Male,0,77
43, 11th,7, Married-civ-spouse, Husband, Male,0,55
39, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
18, 11th,7, Never-married, Own-child, Male,0,35
42, Some-college,10, Married-civ-spouse, Husband, Male,0,60
23, Assoc-acdm,12, Never-married, Own-child, Male,0,40
28, Some-college,10, Never-married, Unmarried, Male,0,40
28, Some-college,10, Married-civ-spouse, Husband, Male,0,40
29, 7th-8th,4, Married-civ-spouse, Husband, Male,0,72
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,70
49, Assoc-voc,11, Divorced, Unmarried, Female,0,45
29, Masters,14, Married-civ-spouse, Husband, Male,0,20
22, Some-college,10, Never-married, Not-in-family, Male,0,20
19, Some-college,10, Never-married, Own-child, Male,0,40
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,21
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
27, 9th,5, Never-married, Own-child, Male,0,40
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
19, Some-college,10, Never-married, Own-child, Male,0,40
43, Doctorate,16, Married-spouse-absent, Unmarried, Male,25236,64
20, 11th,7, Married-civ-spouse, Other-relative, Female,0,39
45, Some-college,10, Married-civ-spouse, Husband, Male,0,40
50, Masters,14, Married-civ-spouse, Wife, Female,15024,40
80, 7th-8th,4, Widowed, Not-in-family, Male,0,35
47, HS-grad,9, Married-civ-spouse, Wife, Female,0,35
19, Some-college,10, Never-married, Own-child, Male,0,84
18, HS-grad,9, Never-married, Own-child, Male,0,40
36, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
77, 5th-6th,3, Married-civ-spouse, Husband, Male,0,20
35, 10th,6, Divorced, Not-in-family, Male,0,99
51, Bachelors,13, Married-civ-spouse, Husband, Male,15024,40
52, HS-grad,9, Married-civ-spouse, Wife, Female,0,20
18, Some-college,10, Never-married, Own-child, Male,0,30
55, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
68, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
49, HS-grad,9, Divorced, Not-in-family, Male,0,50
50, Doctorate,16, Divorced, Not-in-family, Female,0,60
43, Doctorate,16, Married-civ-spouse, Wife, Female,0,70
21, Some-college,10, Never-married, Own-child, Female,0,15
42, Doctorate,16, Never-married, Not-in-family, Male,0,7
48, Some-college,10, Married-civ-spouse, Husband, Male,7298,60
28, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
39, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
38, Assoc-acdm,12, Never-married, Not-in-family, Male,0,40
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
55, Some-college,10, Married-civ-spouse, Husband, Male,0,40
45, Bachelors,13, Divorced, Not-in-family, Male,0,35
90, Some-college,10, Married-civ-spouse, Husband, Male,0,40
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,44
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
39, Some-college,10, Never-married, Not-in-family, Male,0,25
52, Some-college,10, Married-civ-spouse, Husband, Male,0,40
18, Some-college,10, Never-married, Own-child, Female,0,30
27, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,20
25, Some-college,10, Married-civ-spouse, Wife, Female,0,19
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,70
21, HS-grad,9, Married-civ-spouse, Other-relative, Female,0,35
33, 10th,6, Married-civ-spouse, Husband, Male,0,40
42, Some-college,10, Married-civ-spouse, Husband, Male,0,40
17, 10th,6, Never-married, Own-child, Male,0,40
74, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
35, Some-college,10, Divorced, Not-in-family, Male,0,60
42, HS-grad,9, Never-married, Own-child, Male,0,85
50, Masters,14, Divorced, Unmarried, Female,0,40
56, 9th,5, Married-civ-spouse, Husband, Male,0,99
47, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
40, Prof-school,15, Married-civ-spouse, Husband, Male,0,60
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
63, Some-college,10, Married-civ-spouse, Husband, Male,0,18
51, Doctorate,16, Married-civ-spouse, Husband, Male,4386,52
67, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
41, Bachelors,13, Married-civ-spouse, Husband, Male,0,72
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
64, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
40, Masters,14, Never-married, Not-in-family, Female,0,35
35, Some-college,10, Married-civ-spouse, Husband, Male,0,40
35, Some-college,10, Divorced, Unmarried, Female,0,40
48, Prof-school,15, Divorced, Unmarried, Male,14084,63
70, Masters,14, Married-civ-spouse, Husband, Male,0,8
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,36
47, Bachelors,13, Separated, Not-in-family, Female,0,70
35, HS-grad,9, Divorced, Not-in-family, Male,0,50
18, 11th,7, Never-married, Own-child, Male,0,20
61, Bachelors,13, Married-civ-spouse, Husband, Male,4386,15
39, Bachelors,13, Divorced, Not-in-family, Male,0,60
33, 5th-6th,3, Married-civ-spouse, Husband, Male,0,50
31, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,60
47, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
41, Masters,14, Divorced, Unmarried, Male,0,40
19, Some-college,10, Never-married, Own-child, Female,0,35
42, Some-college,10, Separated, Unmarried, Female,0,40
33, Bachelors,13, Married-civ-spouse, Husband, Male,0,25
27, Some-college,10, Never-married, Not-in-family, Male,0,50
44, HS-grad,9, Married-civ-spouse, Husband, Male,0,96
46, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,49
22, Bachelors,13, Married-civ-spouse, Husband, Male,0,20
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,41
26, Some-college,10, Never-married, Not-in-family, Female,0,4
47, Prof-school,15, Never-married, Not-in-family, Male,0,40
25, Masters,14, Never-married, Own-child, Male,0,20
60, Bachelors,13, Divorced, Not-in-family, Female,0,35
28, 11th,7, Never-married, Not-in-family, Male,0,40
67, HS-grad,9, Married-civ-spouse, Husband, Male,3818,11
59, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
59, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
60, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
50, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
22, HS-grad,9, Never-married, Own-child, Male,0,24
45, Prof-school,15, Divorced, Unmarried, Female,0,43
25, Bachelors,13, Never-married, Not-in-family, Female,0,35
63, HS-grad,9, Never-married, Not-in-family, Male,0,15
24, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
19, HS-grad,9, Never-married, Own-child, Male,0,40
17, 10th,6, Never-married, Own-child, Female,0,24
63, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,65
51, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
45, Some-college,10, Divorced, Unmarried, Female,6497,35
31, HS-grad,9, Never-married, Own-child, Female,0,40
48, Bachelors,13, Married-spouse-absent, Own-child, Male,0,50
51, Some-college,10, Divorced, Not-in-family, Male,0,8
58, HS-grad,9, Divorced, Unmarried, Male,0,40
50, Bachelors,13, Divorced, Not-in-family, Female,0,40
44, Masters,14, Never-married, Own-child, Male,0,99
51, Some-college,10, Married-civ-spouse, Husband, Male,0,50
19, Some-college,10, Never-married, Own-child, Male,0,20
56, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
18, 11th,7, Never-married, Own-child, Male,0,48
20, Some-college,10, Never-married, Not-in-family, Female,0,35
52, Masters,14, Married-civ-spouse, Husband, Male,5013,40
48, Masters,14, Married-civ-spouse, Husband, Male,0,50
74, HS-grad,9, Married-civ-spouse, Husband, Male,0,20
56, 5th-6th,3, Married-civ-spouse, Husband, Male,0,67
39, Bachelors,13, Never-married, Not-in-family, Male,0,40
43, HS-grad,9, Divorced, Unmarried, Male,0,45
48, HS-grad,9, Married-civ-spouse, Husband, Male,0,36
26, HS-grad,9, Divorced, Unmarried, Female,0,25
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,57
56, Bachelors,13, Never-married, Not-in-family, Male,0,20
23, Bachelors,13, Never-married, Not-in-family, Female,0,40
41, Bachelors,13, Never-married, Not-in-family, Male,0,40
67, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,35
49, Bachelors,13, Married-civ-spouse, Husband, Male,0,42
22, Some-college,10, Never-married, Not-in-family, Female,0,25
51, Masters,14, Married-civ-spouse, Husband, Male,0,42
78, 7th-8th,4, Married-civ-spouse, Husband, Male,0,60
23, Some-college,10, Never-married, Own-child, Male,0,25
38, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
47, Bachelors,13, Never-married, Unmarried, Male,0,40
39, Masters,14, Divorced, Not-in-family, Female,0,40
40, Bachelors,13, Married-civ-spouse, Husband, Male,0,48
21, Some-college,10, Never-married, Own-child, Male,0,40
44, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
57, Some-college,10, Married-civ-spouse, Husband, Male,0,40
48, Bachelors,13, Divorced, Not-in-family, Male,0,60
24, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
32, Some-college,10, Married-civ-spouse, Husband, Male,0,60
49, Bachelors,13, Married-civ-spouse, Other-relative, Female,0,45
35, Masters,14, Never-married, Not-in-family, Female,0,40
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
60, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
38, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
57, Bachelors,13, Never-married, Not-in-family, Male,0,40
39, 11th,7, Divorced, Unmarried, Female,0,40
69, HS-grad,9, Married-civ-spouse, Husband, Male,1424,6
51, Assoc-voc,11, Divorced, Not-in-family, Male,0,39
38, Some-college,10, Separated, Unmarried, Female,0,38
48, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,50
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,65
33, Bachelors,13, Divorced, Unmarried, Female,0,60
41, Bachelors,13, Divorced, Not-in-family, Male,0,40
54, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
36, Bachelors,13, Married-civ-spouse, Wife, Female,0,40
42, Doctorate,16, Married-civ-spouse, Husband, Male,0,43
33, HS-grad,9, Never-married, Not-in-family, Male,0,40
43, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,43
34, Bachelors,13, Never-married, Not-in-family, Male,0,14
41, Prof-school,15, Married-civ-spouse, Husband, Male,0,50
65, Masters,14, Married-civ-spouse, Husband, Male,0,4
52, Some-college,10, Married-civ-spouse, Husband, Male,0,50
27, Assoc-acdm,12, Never-married, Not-in-family, Male,0,40
44, Bachelors,13, Married-civ-spouse, Husband, Male,5013,40
57, Some-college,10, Married-civ-spouse, Husband, Male,3137,40
71, Bachelors,13, Married-civ-spouse, Husband, Male,9386,30
42, HS-grad,9, Married-civ-spouse, Husband, Male,0,15
18, 11th,7, Never-married, Unmarried, Female,0,50
57, 10th,6, Married-civ-spouse, Wife, Female,0,40
27, Bachelors,13, Never-married, Not-in-family, Female,0,45
46, Bachelors,13, Divorced, Not-in-family, Female,0,8
64, 11th,7, Widowed, Not-in-family, Female,3674,35
58, Assoc-voc,11, Divorced, Not-in-family, Male,2202,56
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
38, HS-grad,9, Married-civ-spouse, Wife, Female,0,35
25, HS-grad,9, Never-married, Not-in-family, Male,0,40
54, Bachelors,13, Divorced, Unmarried, Female,0,40
18, HS-grad,9, Never-married, Own-child, Male,0,40
68, Doctorate,16, Married-civ-spouse, Husband, Male,20051,50
50, Some-college,10, Married-civ-spouse, Husband, Male,0,40
24, Bachelors,13, Never-married, Own-child, Male,0,30
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
45, Some-college,10, Widowed, Not-in-family, Female,0,45
77, Masters,14, Married-civ-spouse, Husband, Male,0,8
46, HS-grad,9, Never-married, Not-in-family, Male,0,40
70, HS-grad,9, Widowed, Unmarried, Female,0,4
35, Assoc-acdm,12, Married-civ-spouse, Wife, Female,0,16
49, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
42, Some-college,10, Married-civ-spouse, Husband, Male,15024,40
42, Assoc-acdm,12, Divorced, Not-in-family, Female,0,40
30, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
56, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
76, HS-grad,9, Married-civ-spouse, Husband, Male,0,20
35, Some-college,10, Never-married, Unmarried, Female,0,40
39, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
45, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
43, HS-grad,9, Divorced, Unmarried, Female,0,50
26, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
45, Bachelors,13, Married-civ-spouse, Wife, Female,0,70
46, Bachelors,13, Married-civ-spouse, Husband, Male,99999,72
43, Bachelors,13, Married-civ-spouse, Wife, Female,0,60
26, Bachelors,13, Never-married, Own-child, Female,0,35
54, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
55, HS-grad,9, Divorced, Not-in-family, Female,0,40
58, 9th,5, Separated, Not-in-family, Male,0,40
28, Some-college,10, Never-married, Unmarried, Female,0,40
43, Some-college,10, Divorced, Unmarried, Female,0,40
61, Some-college,10, Married-civ-spouse, Husband, Male,0,40
45, Doctorate,16, Married-civ-spouse, Husband, Male,7688,45
21, Some-college,10, Never-married, Not-in-family, Female,0,50
25, Some-college,10, Never-married, Not-in-family, Male,0,40
43, Masters,14, Married-civ-spouse, Husband, Male,0,40
37, Some-college,10, Married-civ-spouse, Husband, Male,7688,40
44, Some-college,10, Separated, Unmarried, Male,0,60
39, Bachelors,13, Married-civ-spouse, Wife, Female,0,30
25, Bachelors,13, Never-married, Not-in-family, Male,0,45
68, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
49, HS-grad,9, Separated, Unmarried, Female,0,40
22, Some-college,10, Never-married, Own-child, Female,0,40
51, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,38
23, 7th-8th,4, Divorced, Not-in-family, Male,0,35
20, HS-grad,9, Never-married, Not-in-family, Female,0,40
48, Some-college,10, Married-civ-spouse, Husband, Male,0,42
22, Some-college,10, Never-married, Not-in-family, Male,0,40
23, HS-grad,9, Never-married, Not-in-family, Female,0,40
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
44, Some-college,10, Married-civ-spouse, Husband, Male,0,58
29, Some-college,10, Married-civ-spouse, Husband, Male,0,40
42, HS-grad,9, Divorced, Unmarried, Female,0,50
28, HS-grad,9, Divorced, Own-child, Female,0,10
48, Some-college,10, Divorced, Own-child, Male,0,40
33, Assoc-voc,11, Married-civ-spouse, Wife, Female,3103,50
22, Bachelors,13, Never-married, Not-in-family, Female,0,40
30, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
39, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
32, Some-college,10, Married-civ-spouse, Husband, Male,15024,50
47, HS-grad,9, Married-civ-spouse, Husband, Male,7298,40
30, Some-college,10, Married-civ-spouse, Husband, Male,0,70
53, Masters,14, Married-civ-spouse, Husband, Male,15024,38
43, HS-grad,9, Married-civ-spouse, Husband, Male,0,30
54, Some-college,10, Married-civ-spouse, Husband, Male,0,40
28, 10th,6, Divorced, Not-in-family, Male,0,50
18, 12th,8, Never-married, Not-in-family, Male,0,25
41, Assoc-voc,11, Never-married, Not-in-family, Male,0,40
63, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
26, Assoc-voc,11, Divorced, Not-in-family, Female,0,38
72, Doctorate,16, Married-civ-spouse, Husband, Male,0,40
31, Bachelors,13, Divorced, Unmarried, Male,0,60
68, 10th,6, Separated, Not-in-family, Female,0,90
43, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
56, Doctorate,16, Married-civ-spouse, Husband, Male,0,40
20, HS-grad,9, Never-married, Own-child, Male,0,12
52, Some-college,10, Married-civ-spouse, Husband, Male,0,40
56, Doctorate,16, Married-civ-spouse, Husband, Male,99999,70
51, Bachelors,13, Married-civ-spouse, Husband, Male,0,25
48, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
50, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
35, Prof-school,15, Married-civ-spouse, Husband, Male,0,55
30, Some-college,10, Married-civ-spouse, Husband, Male,0,55
19, HS-grad,9, Never-married, Own-child, Female,0,30
60, Bachelors,13, Married-civ-spouse, Husband, Male,7298,40
20, Some-college,10, Never-married, Not-in-family, Male,0,40
39, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,52
23, Some-college,10, Never-married, Not-in-family, Male,0,40
28, Bachelors,13, Never-married, Own-child, Male,6849,40
66, Assoc-voc,11, Widowed, Unmarried, Female,3273,40
45, Bachelors,13, Married-civ-spouse, Husband, Male,5013,45
32, Bachelors,13, Divorced, Not-in-family, Male,0,40
60, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
61, Prof-school,15, Married-civ-spouse, Husband, Male,0,40
48, Some-college,10, Married-civ-spouse, Husband, Male,0,40
27, HS-grad,9, Never-married, Not-in-family, Male,0,30
24, HS-grad,9, Never-married, Not-in-family, Female,0,40
55, Masters,14, Married-civ-spouse, Husband, Male,0,40
